r,g,h,value
WA,agr,hh3,0.5040321589669463
WA,agr,hh4,1.5815282746306154
WA,agr,hh5,2.7707002701405217
WA,eec,hh1,0.1685655594619891
WA,eec,hh2,0.25152093338272685
WA,eec,hh3,0.3349404418750258
WA,eec,hh4,0.9282228854723313
WA,eec,hh5,2.416639936498446
WA,pub,hh1,0.2078500268944559
WA,pub,hh2,0.35490553077757264
WA,pub,hh3,0.5325444843872181
WA,pub,hh4,1.8002948638340779
WA,pub,hh5,3.2971303119162685
WA,hou,hh1,4.00206508529875
WA,hou,hh2,6.963448254647897
WA,hou,hh3,9.144969912791117
WA,hou,hh4,21.942792255833425
WA,hou,hh5,24.498277114492872
WA,ins,hh1,0.2550174112844159
WA,ins,hh2,0.5261771435694479
WA,ins,hh3,0.9125800449638428
WA,ins,hh4,3.238185120902338
WA,ins,hh5,5.2713798049949245
WA,tex,hh1,0.15062265436959885
WA,tex,hh2,0.21053271164339812
WA,tex,hh3,0.2599273803344254
WA,tex,hh4,0.49194044985492
WA,tex,hh5,1.113634713117232
WA,leg,hh1,0.15776504112195538
WA,leg,hh2,0.22671517178402228
WA,leg,hh3,0.2902226533194975
WA,leg,hh4,0.6818647893404375
WA,leg,hh5,1.9294630778961597
WA,fen,hh1,0.031184145015749714
WA,fen,hh2,0.03313718467087702
WA,fen,hh3,0.03406784736918081
WA,fen,hh4,0.03571073461476519
WA,fen,hh5,0.036442705553891085
WA,uti,hh1,0.3435491648289363
WA,uti,hh2,0.7381345281034123
WA,uti,hh3,1.1045576533460408
WA,uti,hh4,2.927214526946816
WA,uti,hh5,3.170101495190436
WA,nmp,hh1,0.08810213975269364
WA,nmp,hh2,0.1056129903174737
WA,nmp,hh3,0.11595393522317285
WA,nmp,hh4,0.1405595293504767
WA,nmp,hh5,0.16332977716532343
WA,brd,hh1,0.26953321490252774
WA,brd,hh2,0.5732948969060475
WA,brd,hh3,0.9868758199209965
WA,brd,hh4,3.3320687478379956
WA,brd,hh5,5.109995420224958
WA,bnk,hh1,0.31943721553838267
WA,bnk,hh2,0.6551956374687147
WA,bnk,hh3,0.9689636358856903
WA,bnk,hh4,2.5627793606040323
WA,bnk,hh5,2.757893221862153
WA,ore,hh1,0.031569542357397735
WA,ore,hh2,0.03357087364155518
WA,ore,hh3,0.034528047872811767
WA,ore,hh4,0.036225760461034845
WA,ore,hh5,0.03708846138048042
WA,edu,hh1,0.17646967289149493
WA,edu,hh2,0.2914724663266858
WA,edu,hh3,0.470583241378636
WA,edu,hh4,2.49382619429767
WA,edu,hh5,6.669324074726811
WA,ote,hh1,0.12677473670585426
WA,ote,hh2,0.1663550167879366
WA,ote,hh3,0.19369763207002696
WA,ote,hh4,0.2798346547267084
WA,ote,hh5,0.37050713233162447
WA,mch,hh1,0.12516262015183205
WA,mch,hh2,0.16347668276973318
WA,mch,hh3,0.19015324432914538
WA,mch,hh4,0.2757199814582292
WA,mch,hh5,0.4110317476123939
WA,dat,hh1,0.1806923694775868
WA,dat,hh2,0.2760104344075964
WA,dat,hh3,0.36626995907601456
WA,dat,hh4,0.8961167846716919
WA,dat,hh5,1.6291979761835953
WA,amd,hh1,0.21406668338998977
WA,amd,hh2,0.35769165785963514
WA,amd,hh3,0.5000489938384457
WA,amd,hh4,1.3244683457649638
WA,amd,hh5,1.8173900328301196
WA,hos,hh1,0.30386033181409505
WA,hos,hh2,1.0161523637663967
WA,hos,hh3,2.2933485628181502
WA,hos,hh4,8.839409477282636
WA,hos,hh5,16.33347871757173
WA,rnt,hh1,0.18500681927233076
WA,rnt,hh2,0.28516996996247335
WA,rnt,hh3,0.3784377864078441
WA,rnt,hh4,0.9036140459136787
WA,rnt,hh5,1.472843652252641
WA,pla,hh1,0.16019686816880102
WA,pla,hh2,0.2295384479400525
WA,pla,hh3,0.2871890722713517
WA,pla,hh4,0.5555793346040813
WA,pla,hh5,0.9825593526401787
WA,fof,hh1,0.06981511068523631
WA,fof,hh2,0.08043136266194445
WA,fof,hh3,0.08622281624890936
WA,fof,hh4,0.09844260521784583
WA,fof,hh5,0.10521125513124249
WA,fin,hh1,0.2289634426915498
WA,fin,hh2,0.3864062544274245
WA,fin,hh3,0.5283778825990584
WA,fin,hh4,1.2953590361827232
WA,fin,hh5,1.4737892966136297
WA,tsv,hh1,0.15711582840448965
WA,tsv,hh2,0.22398131213147215
WA,tsv,hh3,0.281751111464197
WA,tsv,hh4,0.5819477780053502
WA,tsv,hh5,1.3492443968380983
WA,nrs,hh1,0.19442560855010813
WA,nrs,hh2,0.31949737321263466
WA,nrs,hh3,0.4696212177650455
WA,nrs,hh4,1.6383245808255227
WA,nrs,hh5,3.415731073221073
WA,sec,hh1,0.29699866184935386
WA,sec,hh2,0.5849048014430812
WA,sec,hh3,0.8573807168713607
WA,sec,hh4,2.2710489126497326
WA,sec,hh5,2.466349555634155
WA,art,hh1,0.15436193785757996
WA,art,hh2,0.21781945511109205
WA,art,hh3,0.27023037103414915
WA,art,hh4,0.5137860716535719
WA,art,hh5,1.0359572150368006
WA,mov,hh1,0.09032447837671694
WA,mov,hh2,0.1088512010288129
WA,mov,hh3,0.11985021223906253
WA,mov,hh4,0.14620905899311037
WA,mov,hh5,0.16717344679954596
WA,fpd,hh1,0.1599729474830027
WA,fpd,hh2,0.2323502313805246
WA,fpd,hh3,0.3020418337251108
WA,fpd,hh4,0.7774869294716933
WA,fpd,hh5,2.2875720158196824
WA,pri,hh1,0.03316168969448206
WA,pri,hh2,0.03537928991666672
WA,pri,hh3,0.03644326222004725
WA,pri,hh4,0.03833690469717406
WA,pri,hh5,0.039197637896268615
WA,grd,hh1,0.1298087125250949
WA,grd,hh2,0.17161448709881388
WA,grd,hh3,0.20082715031649
WA,grd,hh4,0.2950655351856807
WA,grd,hh5,0.3920901918980685
WA,sle,hh1,0.16622748865053544
WA,sle,hh2,0.2414583102464807
WA,sle,hh3,0.3025921678299832
WA,sle,hh4,0.5754007422041166
WA,sle,hh5,0.8214457161814722
WA,osv,hh1,0.2874630330293098
WA,osv,hh2,0.7593720097443035
WA,osv,hh3,1.5577980219850984
WA,osv,hh4,5.857424025927272
WA,osv,hh5,10.255798871857309
WA,trn,hh1,0.005341484738664666
WA,trn,hh2,0.005395796613742614
WA,trn,hh3,0.0054196307832588934
WA,trn,hh4,0.005457905998996532
WA,trn,hh5,0.005472840838379687
WA,fmt,hh1,0.13260922907799055
WA,fmt,hh2,0.17644756145568774
WA,fmt,hh3,0.20800565259154302
WA,fmt,hh4,0.31619861005228705
WA,fmt,hh5,0.48539242496645585
WA,pet,hh1,0.2880066939128991
WA,pet,hh2,0.6060717576931389
WA,pet,hh3,0.9752182001411714
WA,pet,hh4,2.92881745816382
WA,pet,hh5,3.854786092578475
WA,cep,hh1,0.20018750340482272
WA,cep,hh2,0.341237732938514
WA,cep,hh3,0.5282170418280766
WA,cep,hh4,2.044920217857773
WA,cep,hh5,4.270868444029411
WA,wst,hh1,0.11555786744727424
WA,wst,hh2,0.14735103236180672
WA,wst,hh3,0.1673349695800185
WA,wst,hh4,0.22272943340026147
WA,wst,hh5,0.246209990687279
WA,mot,hh1,0.23534159588650827
WA,mot,hh2,0.45947382938246967
WA,mot,hh3,0.7888450932127693
WA,mot,hh4,2.9823918637203817
WA,mot,hh5,5.267203045591908
WA,adm,hh1,0.1463017483436427
WA,adm,hh2,0.20180954072168128
WA,adm,hh3,0.24559633123025476
WA,adm,hh4,0.43016036708181493
WA,adm,hh5,0.8519783996585629
WA,soc,hh1,0.17278429714175342
WA,soc,hh2,0.26890458157094366
WA,soc,hh3,0.3865252954616541
WA,soc,hh4,1.5233341768384419
WA,soc,hh5,4.218221836680743
WA,alt,hh1,0.23253856273450302
WA,alt,hh2,0.46073213531263635
WA,alt,hh3,0.8204389615715376
WA,alt,hh4,3.2841821441084265
WA,alt,hh5,6.07621164268262
WA,pmt,hh1,0.004715047264889071
WA,pmt,hh2,0.00475730744630082
WA,pmt,hh3,0.004775823509097506
WA,pmt,hh4,0.004805508257536745
WA,pmt,hh5,0.004817286327623093
WA,trk,hh1,0.07718032921094226
WA,trk,hh2,0.09031814065927724
WA,trk,hh3,0.0977445139214577
WA,trk,hh4,0.11425141696098742
WA,trk,hh5,0.1276315281587892
WA,wtt,hh1,0.039083862504459235
WA,wtt,hh2,0.0422031377678613
WA,wtt,hh3,0.04372337724681205
WA,wtt,hh4,0.04648998562659072
WA,wtt,hh5,0.047647363303752195
WA,wpd,hh1,0.044337807926887
WA,wpd,hh2,0.04839147706852136
WA,wpd,hh3,0.05041717699458594
WA,wpd,hh4,0.05421023678831541
WA,wpd,hh5,0.05630497023997193
WA,wrh,hh1,0.001673145522597468
WA,wrh,hh2,0.001678434066725382
WA,wrh,hh3,0.0016807294797388695
WA,wrh,hh4,0.0016843717582401207
WA,wrh,hh5,0.0016857796078630332
WA,ott,hh1,0.043347712480272055
WA,ott,hh2,0.04721325705913767
WA,ott,hh3,0.04913918610590826
WA,ott,hh4,0.05273306534553098
WA,ott,hh5,0.054773703963677874
WA,che,hh1,0.24533199692614405
WA,che,hh2,0.5499216607953888
WA,che,hh3,1.1105794223055296
WA,che,hh4,4.65531431230956
WA,che,hh5,8.81058935132067
WA,air,hh1,0.19228204908611293
WA,air,hh2,0.30476559875318915
WA,air,hh3,0.41726042132381275
WA,air,hh4,1.1131579741313016
WA,air,hh5,1.9065489954598849
WA,mmf,hh1,0.20043364145964615
WA,mmf,hh2,0.3473227897718971
WA,mmf,hh3,0.5557324775905318
WA,mmf,hh4,2.3132644641379088
WA,mmf,hh5,4.961113605010001
WA,otr,hh1,0.1026246826705904
WA,otr,hh2,0.12723206915518936
WA,otr,hh3,0.14242530765978006
WA,otr,hh4,0.1814976935363813
WA,otr,hh5,0.20726392989890377
WA,min,hh1,0.0009468276145651015
WA,min,hh2,0.0009485187442167646
WA,min,hh3,0.0009492510844486757
WA,min,hh4,0.0009504102402588469
WA,min,hh5,0.0009508540498876986
WV,ppd,hh1,0.04040917255112819
WV,ppd,hh2,0.0424020357201088
WV,ppd,hh3,0.04108584473144586
WV,ppd,hh4,0.044742143136161636
WV,ppd,hh5,0.046054731430314834
WV,res,hh1,0.340190633534611
WV,res,hh2,0.5532298163822936
WV,res,hh3,0.38798365283551034
WV,res,hh4,1.0885786248728975
WV,res,hh5,1.3604733000673153
WV,amb,hh1,0.49217493767945925
WV,amb,hh2,1.002501823042617
WV,amb,hh3,0.6650424411998148
WV,amb,hh4,2.373795150899592
WV,amb,hh5,3.558637302277057
WV,fbp,hh1,0.5647946634988894
WV,fbp,hh2,1.1062935080459337
WV,fbp,hh3,0.6797237864781079
WV,fbp,hh4,2.2335375666274584
WV,fbp,hh5,2.660852918943345
WV,rec,hh1,0.10306870969405174
WV,rec,hh2,0.11737744686120426
WV,rec,hh3,0.1078670778013599
WV,rec,hh4,0.13883410688289383
WV,rec,hh5,0.15569365758221163
WV,agr,hh1,0.1602731027676692
WV,agr,hh2,0.19821207284051284
WV,agr,hh3,0.17175723163540327
WV,agr,hh4,0.2674593068941491
WV,agr,hh5,0.3195714588914097
WV,eec,hh1,0.051036992139505785
WV,eec,hh2,0.05426871339029019
WV,eec,hh3,0.052135287617792105
WV,eec,hh4,0.058220947350365614
WV,eec,hh5,0.06061316129197369
WV,pub,hh1,0.13298947423593688
WV,pub,hh2,0.15801715182186774
WV,pub,hh3,0.1408583630694928
WV,pub,hh4,0.19923326259161017
WV,pub,hh5,0.22895870255957362
WV,hou,hh1,1.1284427700816966
WV,hou,hh2,1.9406645970407683
WV,hou,hh3,1.002678175702462
WV,hou,hh4,2.993069587373564
WV,hou,hh5,2.602583701842955
WV,ins,hh1,0.21238841577154527
WV,ins,hh2,0.28469801543068085
WV,ins,hh3,0.2328305084003653
WV,ins,hh4,0.444114341742705
WV,ins,hh5,0.5698478247134503
WV,tex,hh1,0.06667146577015022
WV,tex,hh2,0.07231941507774431
WV,tex,hh3,0.06859493760595242
WV,tex,hh4,0.0796752283482851
WV,tex,hh5,0.08471322914388928
WV,leg,hh1,0.07956022642332258
WV,leg,hh2,0.08776046354857739
WV,leg,hh3,0.08235919665298468
WV,leg,hh4,0.09903852649679774
WV,leg,hh5,0.10765151851344182
WV,fen,hh1,0.006603878851946963
WV,fen,hh2,0.006654300696112646
WV,fen,hh3,0.006621093288625259
WV,fen,hh4,0.006707088133908102
WV,fen,hh5,0.006732167888039864
WV,uti,hh1,0.17784005388263063
WV,uti,hh2,0.2229363457177857
WV,uti,hh3,0.18507072662456622
WV,uti,hh4,0.29641146507087757
WV,uti,hh5,0.32103090405862794
WV,nmp,hh1,0.016529605840071328
WV,nmp,hh2,0.016850428534784155
WV,nmp,hh3,0.01663944698614307
WV,nmp,hh4,0.01719840035620421
WV,nmp,hh5,0.01737762804099134
WV,brd,hh1,0.18976921723183987
WV,brd,hh2,0.24525555943246288
WV,brd,hh3,0.20512668203292897
WV,brd,hh4,0.3554279358780014
WV,brd,hh5,0.43098246248180777
WV,bnk,hh1,0.18260896618727238
WV,bnk,hh2,0.23007218949462102
WV,bnk,hh3,0.18953833012712215
WV,bnk,hh4,0.30751510217623484
WV,bnk,hh5,0.3318203972629755
WV,ore,hh1,0.004991495025026665
WV,ore,hh2,0.005020218820969046
WV,ore,hh3,0.005001337613894248
WV,ore,hh4,0.005050196803596489
WV,ore,hh5,0.005064633314376175
WV,edu,hh1,0.19876686693311998
WV,edu,hh2,0.2614627711714305
WV,edu,hh3,0.220644964656716
WV,edu,hh4,0.41514439882728565
WV,edu,hh5,0.6787648066055365
WV,ote,hh1,0.05291864057263039
WV,ote,hh2,0.05640848877044323
WV,ote,hh3,0.054082232246936326
WV,ote,hh4,0.06065695883388467
WV,ote,hh5,0.06299744453417168
WV,mch,hh1,0.03072365074682083
WV,mch,hh2,0.03185740709986667
WV,mch,hh3,0.031110939194271183
WV,mch,hh4,0.03314803058458124
WV,mch,hh5,0.03386157263201576
WV,dat,hh1,0.08127977909880728
WV,dat,hh2,0.08989514723017045
WV,dat,hh3,0.08408078244897692
WV,dat,hh4,0.10146438638599496
WV,dat,hh5,0.10829617287592608
WV,amd,hh1,0.07191919695201371
WV,amd,hh2,0.07853891244588157
WV,amd,hh3,0.0739293702290999
WV,amd,hh4,0.0868929878003469
WV,amd,hh5,0.09098557827657527
WV,hos,hh1,0.49253352588092525
WV,hos,hh2,1.0035251761608488
WV,hos,hh3,0.6656658745472078
WV,hos,hh4,2.376139999320784
WV,hos,hh5,3.5619910309300447
WV,rnt,hh1,0.05646402952385311
WV,rnt,hh2,0.06045931629279614
WV,rnt,hh3,0.05776382172972442
WV,rnt,hh4,0.06533306811135807
WV,rnt,hh5,0.06786775519109048
WV,pla,hh1,0.05598723702271022
WV,pla,hh2,0.059912576687832765
WV,pla,hh3,0.057296395016943016
WV,pla,hh4,0.06474787589053
WV,pla,hh5,0.06746188592800369
WV,fof,hh1,0.005884245409283033
WV,fof,hh2,0.005924229878392176
WV,fof,hh3,0.005897895870453035
WV,fof,hh4,0.0059659920992459255
WV,fof,hh5,0.005985767879633155
WV,fin,hh1,0.11201807040119106
WV,fin,hh2,0.12864923536690376
WV,fin,hh3,0.1157616158733895
WV,fin,hh4,0.15142872848389632
WV,fin,hh5,0.16090549441364876
WV,tsv,hh1,0.06484188012243129
WV,tsv,hh2,0.07017222041322052
WV,tsv,hh3,0.06665071055634192
WV,tsv,hh4,0.07704453329767152
WV,tsv,hh5,0.08155571345113632
WV,nrs,hh1,0.20225290200847165
WV,nrs,hh2,0.2673217329604957
WV,nrs,hh3,0.22313010323220975
WV,nrs,hh4,0.41697189136833895
WV,nrs,hh5,0.5891791767503068
WV,sec,hh1,0.16739764949361893
WV,sec,hh2,0.20675511964422053
WV,sec,hh3,0.17381412866291718
WV,sec,hh4,0.2688536955493276
WV,sec,hh5,0.2901259626021162
WV,art,hh1,0.03945303196303216
WV,art,hh2,0.04134981467190896
WV,art,hh3,0.04009721527198746
WV,art,hh4,0.0435695626285736
WV,art,hh5,0.04480885262243453
WV,mov,hh1,0.017147492540692977
WV,mov,hh2,0.017493263076779026
WV,mov,hh3,0.01726543421832325
WV,mov,hh4,0.017868079207548123
WV,mov,hh5,0.018055760714120232
WV,fpd,hh1,0.1038212634724554
WV,fpd,hh2,0.11831563968326299
WV,fpd,hh3,0.10877336339448779
WV,fpd,hh4,0.14044789305020447
WV,fpd,hh5,0.16053674180628827
WV,pri,hh1,0.004998907380136147
WV,pri,hh2,0.005027723075521742
WV,pri,hh3,0.005008757744582397
WV,pri,hh4,0.005057752148241006
WV,pri,hh5,0.0050719789266739975
WV,grd,hh1,0.01894761001456061
WV,grd,hh2,0.019371130092821882
WV,grd,hh3,0.019091180795097088
WV,grd,hh4,0.01983149376606848
WV,grd,hh5,0.020057510364371898
WV,sle,hh1,0.0733073210985351
WV,sle,hh2,0.0802164877327566
WV,sle,hh3,0.07546636105615599
WV,sle,hh4,0.0890616079813793
WV,sle,hh5,0.09361239798021243
WV,osv,hh1,0.2583563483075581
WV,osv,hh2,0.3750557188674907
WV,osv,hh3,0.292881188103565
WV,osv,hh4,0.686444116942198
WV,osv,hh5,0.9868325462814669
WV,trn,hh1,0.00044291511931481047
WV,trn,hh2,0.00044313965364281983
WV,trn,hh3,0.00044299206334656494
WV,trn,hh4,0.00044337051419573667
WV,trn,hh5,0.000443478591700573
WV,fmt,hh1,0.03455145704367594
WV,fmt,hh2,0.035994752589664426
WV,fmt,hh3,0.035042568477266375
WV,fmt,hh4,0.03765591922600169
WV,fmt,hh5,0.038567120908299286
WV,pet,hh1,0.1718106712949937
WV,pet,hh2,0.2154727632107161
WV,pet,hh3,0.18251356175190003
WV,pet,hh4,0.2921594068681551
WV,pet,hh5,0.3310784198822206
WV,cep,hh1,0.08595474681196677
WV,cep,hh2,0.09565570660282188
WV,cep,hh3,0.08916685300672066
WV,cep,hh4,0.10906695146615099
WV,cep,hh5,0.11783026650594536
WV,wst,hh1,0.02521925740039306
WV,wst,hh2,0.025972850509456157
WV,wst,hh3,0.02545822236824352
WV,wst,hh4,0.026794174495338784
WV,wst,hh5,0.027173026236151466
WV,mot,hh1,0.25192271767411795
WV,mot,hh2,0.3614349298028065
WV,mot,hh3,0.2840112384131609
WV,mot,hh4,0.6462013816358256
WV,mot,hh5,0.9134651636741579
WV,adm,hh1,0.04835201245828862
WV,adm,hh2,0.05123975500779703
WV,adm,hh3,0.0493352482010751
WV,adm,hh4,0.054740246383187384
WV,adm,hh5,0.056853699817726436
WV,soc,hh1,0.20223566344850594
WV,soc,hh2,0.26764484434241453
WV,soc,hh3,0.22517022465504172
WV,soc,hh4,0.43162184936627224
WV,soc,hh5,0.7219249569833254
WV,alt,hh1,0.2124950930795007
WV,alt,hh2,0.28545725159046426
WV,alt,hh3,0.2349310033979215
WV,alt,hh4,0.4553935876176758
WV,alt,hh5,0.6282961171891999
WV,pmt,hh1,0.0006576682609620867
WV,pmt,hh2,0.0006581634799062868
WV,pmt,hh3,0.0006578380004676874
WV,pmt,hh4,0.0006586730742858886
WV,pmt,hh5,0.000658912272197355
WV,trk,hh1,0.008203932871692923
WV,trk,hh2,0.008281923744631003
WV,trk,hh3,0.0082306516211543
WV,trk,hh4,0.008364186186898803
WV,trk,hh5,0.008404554972412801
WV,wtt,hh1,0.0035681809556282803
WV,wtt,hh2,0.0035828259443750473
WV,wtt,hh3,0.0035731736719831434
WV,wtt,hh4,0.0035980036661535163
WV,wtt,hh5,0.003605114620369274
WV,wpd,hh1,0.008428936259744618
WV,wpd,hh2,0.008511302205308414
WV,wpd,hh3,0.008457136045242964
WV,wpd,hh4,0.008598201168263037
WV,wpd,hh5,0.008640614634317903
WV,wrh,hh1,0.00023331656325991417
WV,wrh,hh2,0.00023337884766939766
WV,wrh,hh3,0.00023333791259449576
WV,wrh,hh4,0.00023344285318679554
WV,wrh,hh5,0.00023347282810584798
WV,ott,hh1,0.011335832074234747
WV,ott,hh2,0.011485478656769072
WV,ott,hh3,0.011387088105121353
WV,ott,hh4,0.011644975689488224
WV,ott,hh5,0.011724698510035495
WV,che,hh1,0.22866840431731528
WV,che,hh2,0.31590609040336837
WV,che,hh3,0.2559645919168523
WV,che,hh4,0.5360257105687736
WV,che,hh5,0.7828421988455182
WV,air,hh1,0.058761919610982496
WV,air,hh2,0.06310572175896421
WV,air,hh3,0.060181711977417736
WV,air,hh4,0.06846083277664901
WV,air,hh5,0.07131046178441743
WV,mmf,hh1,0.1611180627599083
WV,mmf,hh2,0.19954023471105645
WV,mmf,hh3,0.17365803599855104
WV,mmf,hh4,0.27330776752133995
WV,mmf,hh5,0.347490001026779
WV,otr,hh1,0.01224250104092667
WV,otr,hh2,0.01241738048663152
WV,otr,hh3,0.012301785605442978
WV,otr,hh4,0.012603290609759177
WV,otr,hh5,0.012691939780883807
WV,min,hh1,0.00027602371187195724
WV,min,hh2,0.000276110891432714
WV,min,hh3,0.0002760535921855519
WV,min,hh4,0.0002762004875828505
WV,min,hh5,0.000276242430219538
WI,ppd,hh1,0.12912852941540168
WI,ppd,hh2,0.15863810915612692
WI,ppd,hh3,0.16619082861729512
WI,ppd,hh4,0.21935302776322568
WI,ppd,hh5,0.26777814185627646
WI,res,hh1,0.49287435519482237
WI,res,hh2,1.2965407855075808
WI,res,hh3,1.5603554709946155
WI,res,hh4,4.401872401469216
WI,res,hh5,5.672009123620633
WI,amb,hh1,0.5653495068639661
WI,amb,hh2,1.7725163532929964
WI,amb,hh3,2.331840307041791
WI,amb,hh4,7.225423323374038
WI,amb,hh5,11.474133372836054
WI,fbp,hh1,0.7769405623953791
WI,fbp,hh2,2.2551585382235904
WI,fbp,hh3,2.6843682629655365
WI,fbp,hh4,7.218176153780599
WI,fbp,hh5,9.246830660011373
WI,rec,hh1,0.21080533775226387
WI,rec,hh2,0.30629209637657306
WI,rec,hh3,0.34087511913080815
WI,rec,hh4,0.7343629874822769
WI,rec,hh5,1.3956609993259996
WI,agr,hh1,0.23661208042252474
WI,agr,hh2,0.3672504078719468
WI,agr,hh3,0.41201099777400835
WI,agr,hh4,0.9588316636031551
WI,agr,hh5,1.4458709114616954
WI,eec,hh1,0.18825391523002558
WI,eec,hh2,0.25901941549745255
WI,eec,hh3,0.2820855065583803
WI,eec,hh4,0.5089740957111502
WI,eec,hh5,0.9023420751027383
WI,pub,hh1,0.22821306011278034
WI,pub,hh2,0.34653222180473536
WI,pub,hh3,0.38718361266900986
WI,pub,hh4,0.8708639102648259
WI,pub,hh5,1.3596636667800641
WI,hou,hh1,2.53729360990806
WI,hou,hh2,5.3883396813624485
WI,hou,hh3,5.520154958793726
WI,hou,hh4,12.412571965925475
WI,hou,hh5,11.862315782542948
WI,ins,hh1,0.32600336242018085
WI,ins,hh2,0.6518353124719167
WI,ins,hh3,0.7831833770489902
WI,ins,hh4,2.337090826784514
WI,ins,hh5,3.3330119295602834
WI,tex,hh1,0.163089616737671
WI,tex,hh2,0.21295135446155686
WI,tex,hh3,0.22759378138376254
WI,tex,hh4,0.3502733797365726
WI,tex,hh5,0.5383835499897032
WI,leg,hh1,0.17080100119657043
WI,leg,hh2,0.22631869655827455
WI,leg,hh3,0.24330303601303707
WI,leg,hh4,0.393008514292631
WI,leg,hh5,0.660574171532653
WI,fen,hh1,0.024087330317755996
WI,fen,hh2,0.02494765183694115
WI,fen,hh3,0.025111149188480078
WI,fen,hh4,0.025921940567530236
WI,fen,hh5,0.026249306989032137
WI,uti,hh1,0.3281358294572448
WI,uti,hh2,0.612212039470016
WI,uti,hh3,0.6524142665796704
WI,uti,hh4,1.5628549486758716
WI,uti,hh5,1.5394106243214434
WI,nmp,hh1,0.06415671803653195
WI,nmp,hh2,0.07066581346809905
WI,nmp,hh3,0.07205241128488868
WI,nmp,hh4,0.07968900354834199
WI,nmp,hh5,0.08425172534805238
WI,brd,hh1,0.28905944799724065
WI,brd,hh2,0.5173992229932871
WI,brd,hh3,0.5984796223564939
WI,brd,hh4,1.6388812865963864
WI,brd,hh5,2.251453727351595
WI,bnk,hh1,0.3577869049663108
WI,bnk,hh2,0.700283363281734
WI,bnk,hh3,0.7389099228708396
WI,bnk,hh4,1.7870047150678483
WI,bnk,hh5,1.7066054906330703
WI,ore,hh1,0.01889619065853904
WI,ore,hh2,0.01941995688974687
WI,ore,hh3,0.01951890749020683
WI,ore,hh4,0.02000193056619867
WI,ore,hh5,0.020207666758314553
WI,edu,hh1,0.24906113231440113
WI,edu,hh2,0.41272207479841044
WI,edu,hh3,0.4957481547819974
WI,edu,hh4,1.6313052501187415
WI,edu,hh5,3.5479640818069735
WI,ote,hh1,0.1367607602352025
WI,ote,hh2,0.17058416581276223
WI,ote,hh3,0.17921573004833807
WI,ote,hh4,0.24274140158402382
WI,ote,hh5,0.29198623849261746
WI,mch,hh1,0.10623135609634336
WI,mch,hh2,0.12537100828700368
WI,mch,hh3,0.12997322517215978
WI,mch,hh4,0.1593083354838374
WI,mch,hh5,0.18353492663303278
WI,dat,hh1,0.18044559821893863
WI,dat,hh2,0.24503324871660564
WI,dat,hh3,0.26363790457843705
WI,dat,hh4,0.43670084687543026
WI,dat,hh5,0.6002822685237091
WI,amd,hh1,0.1973068760025771
WI,amd,hh2,0.2786814087263086
WI,amd,hh3,0.299320361953735
WI,amd,hh4,0.523298489617915
WI,amd,hh5,0.6312105138284263
WI,hos,hh1,0.5657899135005273
WI,hos,hh2,1.7743930741604366
WI,hos,hh3,2.3342673607865345
WI,hos,hh4,7.232234183904033
WI,hos,hh5,11.48482651435913
WI,rnt,hh1,0.1694732218671932
WI,rnt,hh2,0.22538110226555153
WI,rnt,hh3,0.24032879292403697
WI,rnt,hh4,0.3729033271849932
WI,rnt,hh5,0.4689650875699129
WI,pla,hh1,0.15885278430381525
WI,pla,hh2,0.20642718566594648
WI,pla,hh3,0.21947328884720596
WI,pla,hh4,0.32662834567180143
WI,pla,hh5,0.4273338950527473
WI,fof,hh1,0.04210868091227083
WI,fof,hh2,0.044824014858105485
WI,fof,hh3,0.045360666545197374
WI,fof,hh4,0.048156807906330666
WI,fof,hh5,0.04935128383824189
WI,fin,hh1,0.2514789817874313
WI,fin,hh2,0.39847324944851903
WI,fin,hh3,0.42372293786548887
WI,fin,hh4,0.8720992231534285
WI,fin,hh5,0.9040002148180645
WI,tsv,hh1,0.15598345009105824
WI,tsv,hh2,0.2010669574827703
WI,tsv,hh3,0.21383182892236238
WI,tsv,hh4,0.3164128454203466
WI,tsv,hh5,0.4499774204276833
WI,nrs,hh1,0.2539253744298006
WI,nrs,hh2,0.4171029438501123
WI,nrs,hh3,0.48560218247354886
WI,nrs,hh4,1.361406720965835
WI,nrs,hh5,2.3880754658626646
WI,sec,hh1,0.33277383435221547
WI,sec,hh2,0.6236987645331259
WI,sec,hh3,0.660565125147067
WI,sec,hh4,1.574532078047371
WI,sec,hh5,1.5254188841221354
WI,art,hh1,0.1342911412505519
WI,art,hh2,0.1664983349648081
WI,art,hh3,0.17487943375738707
WI,art,hh4,0.23529252414971616
WI,art,hh5,0.29302412052402566
WI,mov,hh1,0.05748469884484908
WI,mov,hh2,0.06266762321890197
WI,mov,hh3,0.06374399870454497
WI,mov,hh4,0.06957070454979151
WI,mov,hh5,0.07255039190984928
WI,fpd,hh1,0.1959393133467357
WI,fpd,hh2,0.2744100516435451
WI,fpd,hh3,0.3021159678043896
WI,fpd,hh4,0.5979905259036048
WI,fpd,hh5,1.2513628260810534
WI,pri,hh1,0.021163368025961485
WI,pri,hh2,0.021823984055323375
WI,pri,hh3,0.021948798165239553
WI,pri,hh4,0.022562952698835282
WI,pri,hh5,0.02280959587029635
WI,grd,hh1,0.08138309160703525
WI,grd,hh2,0.09224655663086295
