r,g,h,value
NM,adm,hh1,0.04582854619050091
NM,adm,hh2,0.04957713475092576
NM,adm,hh3,0.04946466696883936
NM,adm,hh4,0.054803589739473205
NM,adm,hh5,0.05364954485207732
NM,soc,hh1,0.1526054830131785
NM,soc,hh2,0.20522679116158132
NM,soc,hh3,0.2051253708854504
NM,soc,hh4,0.3694662184199517
NM,soc,hh5,0.3361508167496874
NM,alt,hh1,0.19502829240644914
NM,alt,hh2,0.29085676563691815
NM,alt,hh3,0.2884255669796233
NM,alt,hh4,0.662806021463406
NM,alt,hh5,0.5277487764959109
NM,pmt,hh1,0.0017443344677038899
NM,pmt,hh2,0.0017492973472221726
NM,pmt,hh3,0.0017491248428947595
NM,pmt,hh4,0.0017548219917954719
NM,pmt,hh5,0.001753567439152399
NM,trk,hh1,0.010127626608917396
NM,trk,hh2,0.010297771542732433
NM,trk,hh3,0.010292020121730515
NM,trk,hh4,0.010494908281226201
NM,trk,hh5,0.010450752751336884
NM,wtt,hh1,0.018493202203254372
NM,wtt,hh2,0.019069686746871133
NM,wtt,hh3,0.01904742673629927
NM,wtt,hh4,0.019755953625878224
NM,wtt,hh5,0.019587832883067043
NM,wpd,hh1,0.007171333900700467
NM,wpd,hh2,0.007256142251993106
NM,wpd,hh3,0.007253234085121443
NM,wpd,hh4,0.00735295533340353
NM,wpd,hh5,0.007331037963107667
NM,wrh,hh1,0.00019897755527507112
NM,wrh,hh2,0.00019904193254204105
NM,wrh,hh3,0.0001990396848898219
NM,wrh,hh4,0.000199113086408048
NM,wrh,hh5,0.00019909689788911344
NM,ott,hh1,0.006165922390072582
NM,ott,hh2,0.006228487248655061
NM,ott,hh3,0.006226344015131064
NM,ott,hh4,0.006299607686347943
NM,ott,hh5,0.006283578585663856
NM,che,hh1,0.254764202658184
NM,che,hh2,0.4530925185850735
NM,che,hh3,0.453501632601901
NM,che,hh4,1.454502452404293
NM,che,hh5,1.1412493563069885
NM,air,hh1,0.088806399851378
NM,air,hh2,0.10421565350661989
NM,air,hh3,0.1035939980757096
NM,air,hh4,0.1310209676057856
NM,air,hh5,0.12308882290294905
NM,mmf,hh1,0.1776472422841452
NM,mmf,hh2,0.25380557241125523
NM,mmf,hh3,0.2529650002249934
NM,mmf,hh4,0.5306663865295983
NM,mmf,hh5,0.4482434721429687
NM,otr,hh1,0.01485023723905389
NM,otr,hh2,0.015219598991977876
NM,otr,hh3,0.015206252952731255
NM,otr,hh4,0.01565393670291449
NM,otr,hh5,0.015550766694071422
NM,min,hh1,0.0005385457829177844
NM,min,hh2,0.0005390177045730978
NM,min,hh3,0.0005390012271264795
NM,min,hh4,0.0005395400539883025
NM,min,hh5,0.0005394211234196754
NY,ppd,hh1,0.2612665207159535
NY,ppd,hh2,0.3434078834067786
NY,ppd,hh3,0.35447249996759583
NY,ppd,hh4,0.7354684709938738
NY,ppd,hh5,2.2892556444307566
NY,res,hh1,4.107463389747527
NY,res,hh2,6.674237075495778
NY,res,hh3,6.422365018974499
NY,res,hh4,14.624172488641477
NY,res,hh5,22.423708586356664
NY,amb,hh1,2.594424387784276
NY,amb,hh2,6.142003984961293
NY,amb,hh3,6.394666834799153
NY,amb,hh4,18.572911846318583
NY,amb,hh5,40.45059998719053
NY,fbp,hh1,4.906627854519533
NY,fbp,hh2,7.919634714265
NY,fbp,hh3,7.628884713534289
NY,fbp,hh4,17.35526535228687
NY,fbp,hh5,26.810104632291612
NY,rec,hh1,0.3356669013712785
NY,rec,hh2,0.6240561817950331
NY,rec,hh3,0.6871724644947814
NY,rec,hh4,2.9061120313669573
NY,rec,hh5,9.197637008508636
NY,agr,hh1,0.5182202889026347
NY,agr,hh2,0.8811055366833038
NY,agr,hh3,0.8936112567583665
NY,agr,hh4,2.3725417609758153
NY,agr,hh5,4.486952260203231
NY,eec,hh1,0.2526325237208428
NY,eec,hh2,0.33344449381735297
NY,eec,hh3,0.34589016910485565
NY,eec,hh4,0.7629674248681758
NY,eec,hh5,2.7642927986861787
NY,pub,hh1,0.5655609797901595
NY,pub,hh2,1.0449906984277735
NY,pub,hh3,1.071634731513914
NY,pub,hh4,3.0488729178788203
NY,pub,hh5,6.153661285432681
NY,hou,hh1,18.039993941481978
NY,hou,hh2,22.619585029704186
NY,hou,hh3,20.041531490328452
NY,hou,hh4,37.423887178291984
NY,hou,hh5,38.8595141233723
NY,ins,hh1,1.7392148826425904
NY,ins,hh2,3.2859307090246617
NY,ins,hh3,3.254506218023663
NY,ins,hh4,8.187842976604278
NY,ins,hh5,14.223475449528381
NY,tex,hh1,0.238581721454999
NY,tex,hh2,0.3160552088285213
NY,tex,hh3,0.3299759153829374
NY,tex,hh4,0.7951960025441089
NY,tex,hh5,3.50176828187628
NY,leg,hh1,0.2267049745943128
NY,leg,hh2,0.317949990442121
NY,leg,hh3,0.33934527424319505
NY,leg,hh4,1.193653729972901
NY,leg,hh5,6.147940044779911
NY,fen,hh1,0.10199295881026359
NY,fen,hh2,0.11053843051165393
NY,fen,hh3,0.11113674585408069
NY,fen,hh4,0.12539201858940915
NY,fen,hh5,0.13834310251070134
NY,uti,hh1,2.3055446483138473
NY,uti,hh2,3.0424569308996987
NY,uti,hh3,2.639196237971915
NY,uti,hh4,5.05680440440812
NY,uti,hh5,4.830150453811191
NY,nmp,hh1,0.1778547505811144
NY,nmp,hh2,0.2069665352756668
NY,nmp,hh3,0.21023844663903823
NY,nmp,hh4,0.283783682486183
NY,nmp,hh5,0.547124518373459
NY,brd,hh1,1.8141067381559675
NY,brd,hh2,3.214627123192234
NY,brd,hh3,3.1286850300268654
NY,brd,hh4,7.487714014973097
NY,brd,hh5,11.940956586852906
NY,bnk,hh1,2.9098483677328617
NY,bnk,hh2,3.710283905473397
NY,bnk,hh3,3.187514882463811
NY,bnk,hh4,5.9901795850107105
NY,bnk,hh5,5.538821524451074
NY,ore,hh1,0.0718014738066477
NY,ore,hh2,0.07588854571963156
NY,ore,hh3,0.07621918986113836
NY,ore,hh4,0.08249799793795613
NY,ore,hh5,0.0895519157046272
NY,edu,hh1,0.25701734131735343
NY,edu,hh2,0.6279452485964067
NY,edu,hh3,0.7689336329268198
NY,edu,hh4,5.205539754999934
NY,edu,hh5,19.189783941057907
NY,ote,hh1,0.20756532020713545
NY,ote,hh2,0.24805256569459205
NY,ote,hh3,0.2512699330434331
NY,ote,hh4,0.35631708079883767
NY,ote,hh5,0.5572037858858839
NY,mch,hh1,0.20147436782834846
NY,mch,hh2,0.24107419160007543
NY,mch,hh3,0.24583381957869646
NY,mch,hh4,0.36333239181691085
NY,mch,hh5,0.878418595895429
NY,dat,hh1,0.30942041600124937
NY,dat,hh2,0.41689877951796284
NY,dat,hh3,0.42429351998140774
NY,dat,hh4,0.8446114646672135
NY,dat,hh5,1.6950773020031038
NY,amd,hh1,0.9020451461463136
NY,amd,hh2,1.4507948638380435
NY,amd,hh3,1.3693308708727916
NY,amd,hh4,3.0297442048841607
NY,amd,hh5,3.9185333940639704
NY,hos,hh1,2.562337138319205
NY,hos,hh2,6.071634960192411
NY,hos,hh3,6.3216714614718175
NY,hos,hh4,18.367629815605078
NY,hos,hh5,40.00343325045696
NY,rnt,hh1,0.45047760594830233
NY,rnt,hh2,0.6929399911228581
NY,rnt,hh3,0.6954429505378114
NY,rnt,hh4,1.6481812980383035
NY,rnt,hh5,2.84139957401523
NY,pla,hh1,0.32493691665435304
NY,pla,hh2,0.45716177901040433
NY,pla,hh3,0.4695461001099198
NY,pla,hh4,1.07730001951261
NY,pla,hh5,2.513110350538963
NY,fof,hh1,0.08439040818721173
NY,fof,hh2,0.09011698284109881
NY,fof,hh3,0.09050532545133319
NY,fof,hh4,0.09946311970046512
NY,fof,hh5,0.10662964774639307
NY,fin,hh1,1.6498128010649082
NY,fin,hh2,2.2255829516995425
NY,fin,hh3,1.9338833224282317
NY,fin,hh4,3.744270936971225
NY,fin,hh5,3.5624313741088205
NY,tsv,hh1,0.2599812459656408
NY,tsv,hh2,0.3563975625591959
NY,tsv,hh3,0.3731148628292154
NY,tsv,hh4,0.9753688561025924
NY,tsv,hh5,3.7601405487970854
NY,nrs,hh1,0.5315733919631602
NY,nrs,hh2,1.1491298035054545
NY,nrs,hh3,1.2261137343149304
NY,nrs,hh4,4.13949258950143
NY,nrs,hh5,9.992168433109802
NY,sec,hh1,2.2198236782318195
NY,sec,hh2,2.904847527829141
NY,sec,hh3,2.506206552820783
NY,sec,hh4,4.777581163733197
NY,sec,hh5,4.472626815185714
NY,art,hh1,0.2833808265077319
NY,art,hh2,0.3963517600423853
NY,art,hh3,0.413687975851095
NY,art,hh4,1.0717701781076172
NY,art,hh5,3.5168076033461806
NY,mov,hh1,0.23110570602435437
NY,mov,hh2,0.28542512717203034
NY,mov,hh3,0.2911963865181892
NY,mov,hh4,0.46771022028450493
NY,mov,hh5,1.0552203350971372
NY,fpd,hh1,0.2276868827674852
NY,fpd,hh2,0.31135473357635474
NY,fpd,hh3,0.3296035614959606
NY,fpd,hh4,1.0110497841347972
NY,fpd,hh5,5.202293481879333
NY,pri,hh1,0.0991417522965164
NY,pri,hh2,0.10719268696876932
NY,pri,hh3,0.1077678904895423
NY,pri,hh4,0.12109283569294654
NY,pri,hh5,0.1334097035999387
NY,grd,hh1,0.31199072109433956
NY,grd,hh2,0.4231696692784788
NY,grd,hh3,0.4313324617712321
NY,grd,hh4,0.8787262773619171
NY,grd,hh5,1.8185400039936377
NY,sle,hh1,0.4904056034930669
NY,sle,hh2,0.7488699606601529
NY,sle,hh3,0.7387898581014882
NY,sle,hh4,1.663583789312932
NY,sle,hh5,2.5093408470452654
NY,osv,hh1,2.1187884711335885
NY,osv,hh2,4.4895856778279954
NY,osv,hh3,4.574012027018737
NY,osv,hh4,12.466455347896334
NY,osv,hh5,24.78052779612706
NY,trn,hh1,0.023894444478849763
NY,trn,hh2,0.024320569559952796
NY,trn,hh3,0.024349409638678342
NY,trn,hh4,0.024898686716188948
NY,trn,hh5,0.025238575064621956
NY,fmt,hh1,0.23892177995830602
NY,fmt,hh2,0.3009514790221129
NY,fmt,hh3,0.3086909799179942
NY,fmt,hh4,0.5449234748902909
NY,fmt,hh5,1.552755421154985
NY,pet,hh1,1.9590140124450948
NY,pet,hh2,3.02811062329198
NY,pet,hh3,2.8119632903120477
NY,pet,hh4,6.0176231521474755
NY,pet,hh5,7.622513250012475
NY,cep,hh1,0.3716525175968454
NY,cep,hh2,0.5940153636894132
NY,cep,hh3,0.6215776449513732
NY,cep,hh4,1.8496511079825873
NY,cep,hh5,4.710683434018046
NY,wst,hh1,0.26656692816729216
NY,wst,hh2,0.32632036118646485
NY,wst,hh3,0.3214652709027965
NY,wst,hh4,0.4740280256185181
NY,wst,hh5,0.5322730320676455
NY,mot,hh1,0.7138136066492589
NY,mot,hh2,1.417276284781427
NY,mot,hh3,1.447171434892264
NY,mot,hh4,4.083935558375812
NY,mot,hh5,8.03130811381379
NY,adm,hh1,0.24962272190052917
NY,adm,hh2,0.33358905463994626
NY,adm,hh3,0.3478323751125132
NY,adm,hh4,0.8346656428698558
NY,adm,hh5,3.32681148399384
NY,soc,hh1,0.2617183124636221
NY,soc,hh2,0.47408767672158536
NY,soc,hh3,0.5370109044973678
NY,soc,hh4,2.9927962855692853
NY,soc,hh5,11.629927014063377
NY,alt,hh1,1.1701688360185747
NY,alt,hh2,2.7050201174360584
NY,alt,hh3,2.799191071409463
NY,alt,hh4,8.149590882926331
NY,alt,hh5,17.117433811803913
NY,pmt,hh1,0.017025676235194465
NY,pmt,hh2,0.017240123465867563
NY,pmt,hh3,0.01725513131987803
NY,pmt,hh4,0.01752714956900942
NY,pmt,hh5,0.017708081132097892
NY,trk,hh1,0.1455163821237598
NY,trk,hh2,0.1639426997475266
NY,trk,hh3,0.16578235622771775
NY,trk,hh4,0.2044623554332034
NY,trk,hh5,0.29479493016828207
NY,wtt,hh1,0.24111897947092945
NY,wtt,hh2,0.29445869624324666
NY,wtt,hh3,0.29488375391368093
NY,wtt,hh4,0.43231981970469124
NY,wtt,hh5,0.54716022878713
NY,wpd,hh1,0.07786451331376965
NY,wpd,hh2,0.0827088083133183
NY,wpd,hh3,0.08309660946029224
NY,wpd,hh4,0.09067135865951141
NY,wpd,hh5,0.09893474930283949
NY,wrh,hh1,0.003984586190493144
NY,wrh,hh2,0.003996131680493356
NY,wrh,hh3,0.003996914697746384
NY,wrh,hh4,0.004010963336216976
NY,wrh,hh5,0.004019140093565926
NY,ott,hh1,0.08244773597607476
NY,ott,hh2,0.08790746205329518
NY,ott,hh3,0.08836188439258304
NY,ott,hh4,0.0970951712918739
NY,ott,hh5,0.10789037105197602
NY,che,hh1,1.17092220243168
NY,che,hh2,2.934037048546299
NY,che,hh3,3.077746570559639
NY,che,hh4,9.350310745803155
NY,che,hh5,20.713814140747473
NY,air,hh1,0.5921961079691128
NY,air,hh2,1.0394051951428185
NY,air,hh3,1.0461478753153082
NY,air,hh4,2.7476076468083863
NY,air,hh5,4.962750838723113
NY,mmf,hh1,0.4650614161440384
NY,mmf,hh2,0.9932164308819282
NY,mmf,hh3,1.0745043289217533
NY,mmf,hh4,3.887278410277499
NY,mmf,hh5,10.069656667165157
NY,otr,hh1,0.20121608743545677
NY,otr,hh2,0.2382005659415125
NY,otr,hh3,0.24019290152940254
NY,otr,hh4,0.32826560485906
NY,otr,hh5,0.43474954938478244
NY,min,hh1,0.0024837001255339553
NY,min,hh2,0.0024881771506071607
NY,min,hh3,0.00248847868217114
NY,min,hh4,0.0024938981337658582
NY,min,hh5,0.002496960124674853
NC,ppd,hh1,0.21669322645066183
NC,ppd,hh2,0.27330491118435984
NC,ppd,hh3,0.2795579930561542
NC,ppd,hh4,0.4272406669140915
NC,ppd,hh5,0.47515771511785765
NC,res,hh1,1.456650217587718
NC,res,hh2,3.1710822316677434
NC,res,hh3,3.0266705441573554
NC,res,hh4,6.781076908253436
NC,res,hh5,6.031954944198313
NC,amb,hh1,1.3539054461973805
NC,amb,hh2,3.5975912263696093
NC,amb,hh3,3.878677607054488
NC,amb,hh4,9.85238267012492
NC,amb,hh5,10.553998458746213
NC,fbp,hh1,2.4225403069081963
NC,fbp,hh2,5.0913695731189375
NC,fbp,hh3,4.8617223059020045
NC,fbp,hh4,10.71061255445794
NC,fbp,hh5,9.533651665850135
NC,rec,hh1,0.3584865461072343
NC,rec,hh2,0.5936641125239157
NC,rec,hh3,0.646833099885882
NC,rec,hh4,1.738149971868079
NC,rec,hh5,2.1645672381450782
NC,agr,hh1,0.3887026567648259
NC,agr,hh2,0.6393036211958891
NC,agr,hh3,0.650309741773243
NC,agr,hh4,1.4721555583565291
NC,agr,hh5,1.469599060296245
NC,eec,hh1,0.2638422580233302
NC,eec,hh2,0.35751187162387726
NC,eec,hh3,0.37250301647634315
NC,eec,hh4,0.7069986498163785
NC,eec,hh5,0.8671852150434713
NC,pub,hh1,0.37251019189525597
NC,pub,hh2,0.6016874989342188
NC,pub,hh3,0.6183624541947909
NC,pub,hh4,1.4084304348366845
NC,pub,hh5,1.453329136147157
NC,hou,hh1,7.334785569866019
NC,hou,hh2,11.35143884359648
NC,hou,hh3,9.116342320363866
NC,hou,hh4,17.11874358181129
NC,hou,hh5,11.733742691670377
NC,ins,hh1,0.6743261053366886
NC,ins,hh2,1.4558170325422872
NC,ins,hh3,1.4590670532364143
NC,ins,hh4,3.5301140825300625
NC,ins,hh5,3.380230843559097
NC,tex,hh1,0.22719188736667117
NC,tex,hh2,0.29054226523509746
NC,tex,hh3,0.29967234694811945
NC,tex,hh4,0.48895144084506237
NC,tex,hh5,0.5869414924276373
NC,leg,hh1,0.27423510926220734
NC,leg,hh2,0.38037112485996605
NC,leg,hh3,0.4028185739236086
NC,leg,hh4,0.8571344484011332
NC,leg,hh5,1.16834246127387
NC,fen,hh1,0.026274471328521565
NC,fen,hh2,0.026886009221203377
NC,fen,hh3,0.02690833720051087
NC,fen,hh4,0.027556940874497577
NC,fen,hh5,0.027604165060282706
NC,uti,hh1,0.8779331852767946
NC,uti,hh2,1.4798551291562305
NC,uti,hh3,1.1750300048903495
NC,uti,hh4,2.2805916006675813
NC,uti,hh5,1.5791124480595253
NC,nmp,hh1,0.10351840182498943
NC,nmp,hh2,0.1141625387228603
NC,nmp,hh3,0.11493923802453548
NC,nmp,hh4,0.13096653873243774
NC,nmp,hh5,0.13486476606232842
NC,brd,hh1,0.7159530087773504
NC,brd,hh2,1.5171161080152604
NC,brd,hh3,1.478704536283589
NC,brd,hh4,3.4605680437020614
NC,brd,hh5,3.16675387962706
NC,bnk,hh1,0.8912662770476621
NC,bnk,hh2,1.4805086664147054
NC,bnk,hh3,1.1617186421192596
NC,bnk,hh4,2.236441829793083
NC,bnk,hh5,1.5294530612616066
NC,ore,hh1,0.031601504838385995
NC,ore,hh2,0.03249088814413558
NC,ore,hh3,0.03253103456389455
NC,ore,hh4,0.03350990378579137
NC,ore,hh5,0.033630329356488284
NC,edu,hh1,0.41680592940338557
NC,edu,hh2,0.8590182619130905
NC,edu,hh3,1.015035227823691
NC,edu,hh4,3.2686210323630847
NC,edu,hh5,4.371756667868008
NC,ote,hh1,0.18086765535588245
NC,ote,hh2,0.21811585675925974
NC,ote,hh3,0.22037493295912225
NC,ote,hh4,0.2947391049982988
NC,ote,hh5,0.3032659473647485
NC,mch,hh1,0.13231921045757222
NC,mch,hh2,0.1505193358192
NC,mch,hh3,0.15202827534996838
NC,mch,hh4,0.18332872573859055
NC,mch,hh5,0.1918445309494993
NC,dat,hh1,0.19808545051886176
NC,dat,hh2,0.24413948577580377
NC,dat,hh3,0.24649984340701186
NC,dat,hh4,0.3435953697941427
NC,dat,hh5,0.35078200201859294
NC,amd,hh1,0.430935863091418
NC,amd,hh2,0.7035964051922107
NC,amd,hh3,0.6630159329630579
NC,amd,hh4,1.3383083580418917
NC,amd,hh5,1.1334426988135335
NC,hos,hh1,1.338118711012164
NC,hos,hh2,3.556177033128506
NC,hos,hh3,3.834058872848505
NC,hos,hh4,9.743871481256399
NC,hos,hh5,10.437917272992143
NC,rnt,hh1,0.29016480268421535
NC,rnt,hh2,0.40574962847343443
NC,rnt,hh3,0.407184727489734
NC,rnt,hh4,0.7231794219482546
NC,rnt,hh5,0.7057621587455112
NC,pla,hh1,0.2472020318953949
NC,pla,hh2,0.32568415546581664
NC,pla,hh3,0.33199954438326934
NC,pla,hh4,0.5471588415217362
NC,pla,hh5,0.5800734209411311
NC,fof,hh1,0.051128840580043265
NC,fof,hh2,0.05354253413958328
NC,fof,hh3,0.05363063266325562
NC,fof,hh4,0.05641061755658678
NC,fof,hh5,0.056594059365487864
NC,fin,hh1,0.5431832793802218
NC,fin,hh2,0.8640936711396215
NC,fin,hh3,0.7264615691799577
NC,fin,hh4,1.3542402672208755
NC,fin,hh5,0.99907289060033
NC,tsv,hh1,0.24343855138818576
NC,tsv,hh2,0.31904018643536575
NC,tsv,hh3,0.32997113898819674
NC,tsv,hh4,0.5707157535372289
NC,tsv,hh5,0.6825300832529896
NC,nrs,hh1,0.42448480697632784
NC,nrs,hh2,0.7776798504212525
NC,nrs,hh3,0.8340365251956848
NC,nrs,hh4,2.20643249456216
NC,nrs,hh5,2.4750393658125356
NC,sec,hh1,0.6941151709717895
NC,sec,hh2,1.1426924509286063
NC,sec,hh3,0.9238668708648287
NC,sec,hh4,1.7659359960588832
NC,sec,hh5,1.2485047577902963
NC,art,hh1,0.2533923526621991
NC,art,hh2,0.33723314970445717
NC,art,hh3,0.3484227608742743
NC,art,hh4,0.6168358387578337
NC,art,hh5,0.7175115626603374
NC,mov,hh1,0.1410022025273251
NC,mov,hh2,0.16210040826700398
NC,mov,hh3,0.1635981560913641
NC,mov,hh4,0.20005277741876512
NC,mov,hh5,0.20676256237499446
NC,fpd,hh1,0.28295697534664405
NC,fpd,hh2,0.3999642767437583
NC,fpd,hh3,0.4263574807331054
NC,fpd,hh4,0.9577313073590197
NC,fpd,hh5,1.323557190181332
NC,pri,hh1,0.045298715989116466
NC,pri,hh2,0.047174218533748744
NC,pri,hh3,0.04724736325704626
NC,pri,hh4,0.04937433958147969
NC,pri,hh5,0.04953795694293251
NC,grd,hh1,0.16351913156473827
NC,grd,hh2,0.19313322097585447
NC,grd,hh3,0.19462961317154487
NC,grd,hh4,0.24847777252146477
NC,grd,hh5,0.25296211594052476
NC,sle,hh1,0.20561666225255848
NC,sle,hh2,0.25560519665419235
NC,sle,hh3,0.2552799957651448
NC,sle,hh4,0.3536166181012075
NC,sle,hh5,0.34594095033389316
NC,osv,hh1,0.9457522378093073
NC,osv,hh2,2.343668771592614
NC,osv,hh3,2.4514596543084375
NC,osv,hh4,6.132408431975943
NC,osv,hh5,6.277738734044967
NC,trn,hh1,0.0066396594635466984
NC,trn,hh2,0.006677450236111628
NC,trn,hh3,0.006678777925053506
NC,trn,hh4,0.006716364539881588
NC,trn,hh5,0.006719113860788803
NC,fmt,hh1,0.18008547715437673
NC,fmt,hh2,0.21665183386391673
NC,fmt,hh3,0.22011417493426444
NC,fmt,hh4,0.29868610379138905
NC,fmt,hh5,0.32094433472567957
NC,pet,hh1,0.7830835446637165
NC,pet,hh2,1.5253378491674232
NC,pet,hh3,1.3696173056478251
NC,pet,hh4,2.9429561985515833
NC,pet,hh5,2.376637728438571
NC,cep,hh1,0.359046035729447
NC,cep,hh2,0.5782828176223407
NC,cep,hh3,0.6100853525192976
NC,cep,hh4,1.4773197430749505
NC,cep,hh5,1.6674061530947668
NC,wst,hh1,0.13517720610282197
NC,wst,hh2,0.15375125308682713
NC,wst,hh3,0.1522880458225955
NC,wst,hh4,0.17839111283318881
NC,wst,hh5,0.1747503072413334
NC,mot,hh1,0.670993382277865
NC,mot,hh2,1.5186536469106178
NC,mot,hh3,1.5764458841925997
NC,mot,hh4,3.982552939783081
NC,mot,hh5,4.041404583780286
NC,adm,hh1,0.22946815829728576
NC,adm,hh2,0.29448118746765617
NC,adm,hh3,0.3034365470623591
NC,adm,hh4,0.4958443307724605
NC,adm,hh5,0.5854152274504343
NC,soc,hh1,0.3550983393615933
NC,soc,hh2,0.6019267206671537
NC,soc,hh3,0.6744171452515147
NC,soc,hh4,1.97787359072451
NC,soc,hh5,2.6577370568610745
NC,alt,hh1,0.6270441046659787
NC,alt,hh2,1.426985877670656
NC,alt,hh3,1.5140883578527518
NC,alt,hh4,3.94544575948975
NC,alt,hh5,4.157524049915019
NC,pmt,hh1,0.00722649226783988
NC,pmt,hh2,0.007271270118857341
NC,pmt,hh3,0.007272924638443637
NC,pmt,hh4,0.00731772766387548
NC,pmt,hh5,0.007321487987845651
NC,trk,hh1,0.05002613816538999
NC,trk,hh2,0.05231892158225584
NC,trk,hh3,0.052437359459280894
NC,trk,hh4,0.05515800347899519
NC,trk,hh5,0.0555720142591603
NC,wtt,hh1,0.08856487653403974
NC,wtt,hh2,0.09624742338093424
NC,wtt,hh3,0.09630790149116047
NC,wtt,hh4,0.10605909462333106
NC,wtt,hh5,0.10595831502731407
NC,wpd,hh1,0.03963278352738992
NC,wpd,hh2,0.041050619757494224
NC,wpd,hh3,0.041116247874045116
NC,wpd,hh4,0.042720430150918705
NC,wpd,hh5,0.04291481516739472
NC,wrh,hh1,0.0014974159050578904
NC,wrh,hh2,0.001499321127944047
NC,wrh,hh3,0.0014993882433242363
NC,wrh,hh4,0.0015012542968931124
NC,wrh,hh5,0.0015013960255109966
NC,ott,hh1,0.03668792918373099
NC,ott,hh2,0.03789610091609766
NC,ott,hh3,0.037952765607844385
NC,ott,hh4,0.03930997714092843
NC,ott,hh5,0.03948778473923719
NC,che,hh1,0.7429737651419077
NC,che,hh2,1.8565912945860086
NC,che,hh3,2.008298107197272
NC,che,hh4,5.297368207530459
NC,che,hh5,5.726551477441119
NC,air,hh1,0.304618721781499
NC,air,hh2,0.4363598364956885
NC,air,hh3,0.4404438448552085
NC,air,hh4,0.8274740416841182
NC,air,hh5,0.8214528558289437
NC,mmf,hh1,0.41858460337242737
NC,mmf,hh2,0.7700215602227967
NC,mmf,hh3,0.8360247834009739
NC,mmf,hh4,2.2705605279800762
NC,mmf,hh5,2.6252276450913015
NC,otr,hh1,0.07205537076295446
NC,otr,hh2,0.07701938612333958
NC,otr,hh3,0.07717262537290816
NC,otr,hh4,0.08327214528364865
NC,otr,hh5,0.08353876264059422
NC,min,hh1,0.0020864732812830846
NC,min,hh2,0.0020901763212147436
NC,min,hh3,0.0020903063823413965
NC,min,hh4,0.0020939384867964222
NC,min,hh5,0.0020942095499395007
ND,ppd,hh1,0.02110334307928672
ND,ppd,hh2,0.025844520995723732
ND,ppd,hh3,0.026802948493804362
ND,ppd,hh4,0.02929887490482755
ND,ppd,hh5,0.028978732493841513
ND,res,hh1,0.06941626156435347
ND,res,hh2,0.17487517172221648
ND,res,hh3,0.22924950785657802
ND,res,hh4,0.6872614919787655
ND,res,hh5,0.5279952747403387
ND,amb,hh1,0.07425357235906217
ND,amb,hh2,0.21330054645195531
ND,amb,hh3,0.30612658181145824
ND,amb,hh4,1.3449459228823009
ND,amb,hh5,1.1238976064687118
ND,fbp,hh1,0.074172533963461
ND,fbp,hh2,0.21044890022023302
ND,fbp,hh3,0.2935860217460539
ND,fbp,hh4,1.1245701659286504
ND,fbp,hh5,0.8222935664228737
ND,rec,hh1,0.0418384380176738
ND,rec,hh2,0.06570278200875773
ND,rec,hh3,0.0723224597221094
ND,rec,hh4,0.09467219409778685
ND,rec,hh5,0.09164981112433858
ND,agr,hh1,0.041388723807471654
ND,agr,hh2,0.06461567805614146
ND,agr,hh3,0.07096689923635986
ND,agr,hh4,0.09210145705666074
ND,agr,hh5,0.08856195384643538
ND,eec,hh1,0.03403246915979836
ND,eec,hh2,0.048318189817679644
ND,eec,hh3,0.0517982633041678
ND,eec,hh4,0.0622188798184133
ND,eec,hh5,0.06089962209562296
ND,pub,hh1,0.04014998801811778
ND,pub,hh2,0.061649175615501144
ND,pub,hh3,0.06741081492734026
ND,pub,hh4,0.08620366559486843
ND,pub,hh5,0.08318330219522334
ND,hou,hh1,0.08579467606046388
ND,hou,hh2,0.3371044542224259
ND,hou,hh3,0.5242686161104553
ND,hou,hh4,2.0999030090199224
ND,hou,hh5,1.3090130244762654
ND,ins,hh1,0.063209972724587
ND,ins,hh2,0.13983820503176098
ND,ins,hh3,0.1731487612146447
ND,ins,hh4,0.38437388882001167
ND,ins,hh5,0.32684778445415363
ND,tex,hh1,0.025608419472434973
ND,tex,hh2,0.03293979936318313
ND,tex,hh3,0.03451659992154275
ND,tex,hh4,0.03880343231085599
ND,tex,hh5,0.038282367232176394
ND,leg,hh1,0.03202734180903235
ND,leg,hh2,0.04437442716472061
ND,leg,hh3,0.047292952616861825
ND,leg,hh4,0.055822983794405805
ND,leg,hh5,0.05483033743040614
ND,fen,hh1,0.0032721096301797856
ND,fen,hh2,0.0033678647879890134
ND,fen,hh3,0.0033835330468854133
ND,fen,hh4,0.0034196390016294465
ND,fen,hh5,0.003415061103956367
ND,uti,hh1,0.05189310423213457
ND,uti,hh2,0.09426954660245528
ND,uti,hh3,0.10793759495975826
ND,uti,hh4,0.16419601459214692
ND,uti,hh5,0.15009870300329126
ND,nmp,hh1,0.008697957102088741
ND,nmp,hh2,0.009409237520852381
ND,nmp,hh3,0.009532852361670336
ND,nmp,hh4,0.009826944972511305
ND,nmp,hh5,0.009790635672633899
ND,brd,hh1,0.05793046962073785
ND,brd,hh2,0.11636737767596023
ND,brd,hh3,0.1385169289838467
ND,brd,hh4,0.25036231609297604
ND,brd,hh5,0.22275351283679695
ND,bnk,hh1,0.05778399704966494
ND,bnk,hh2,0.11552247961713902
ND,bnk,hh3,0.13639404066168184
ND,bnk,hh4,0.23832493572329416
ND,bnk,hh5,0.20795809090769726
ND,ore,hh1,0.0024624556677362414
